id,sentence,difficulty,processed_sentence,sentence_length,avg_word_length,type_token_ratio,syntactic_complexity,pos_tags,PUNCT,ADV,CCONJ,X,AUX,DET,PRON,NUM,NOUN,INTJ,ADP,ADJ,VERB,PROPN,SCONJ
3437,Alors comment ça marche ?,A1,alors comment cela marche,5,4.2,1.0,0,"{'ADV': 2, 'PRON': 1, 'NOUN': 1, 'PUNCT': 1}",1,2,0,0,0,0,1,0,1,0,0,0,0,0,0
3438,"Le lendemain, le 25 décembre, est le jour de Noël",B1,le lendemain le 25 décembre être le jour de noël,10,4.0,0.9,2,"{'DET': 3, 'NOUN': 3, 'PUNCT': 2, 'NUM': 1, 'AUX': 1, 'ADP': 1, 'PROPN': 1}",2,0,0,0,1,3,0,1,3,0,1,0,0,1,0
3439,La police investit d'ailleurs chaque année des millions d'euros afin d'écouter électroniquement les conversations des suspects.,C1,le police investit dailleur chaque année de million deuro afin découter électroniquement le conversation de suspect,16,7.0,0.9375,0,"{'DET': 3, 'NOUN': 6, 'ADJ': 1, 'ADP': 5, 'ADV': 3, 'VERB': 1, 'PUNCT': 1}",1,3,0,0,0,3,0,0,6,0,5,1,1,0,0
3440,"Curieusement, l'actuel président du groupe Radio-France ne se souvient pas du débat après l'arrivée de Monsieur : ""Son arrivée n'a pas été critiquée, car il était évident que Monsieur avait beaucoup de présence à la radio.",B1,curieusemer lactuel président de groupe radiofrance ne se souvenir pas de débat après larrivée de Monsieur   son arrivée na pas être critiquer car il être évident que Monsieur avoir beaucoup de présence à le radio,36,5.194444444444445,0.8888888888888888,2,"{'NOUN': 10, 'PUNCT': 5, 'DET': 4, 'ADJ': 2, 'ADP': 6, 'PROPN': 1, 'ADV': 5, 'PRON': 2, 'VERB': 3, 'AUX': 3, 'CCONJ': 1, 'SCONJ': 1}",5,5,1,0,3,4,2,0,10,0,6,2,3,1,1
3441,"On venait avec l'école chaque année, j'ai fait un stage de voile aussi un été.",B1,on venir avec lécole chaque année jai faire un stage de voile aussi un été,15,4.266666666666667,0.9333333333333333,1,"{'PRON': 2, 'VERB': 2, 'ADP': 2, 'DET': 4, 'NOUN': 5, 'PUNCT': 2, 'AUX': 1, 'ADV': 1}",2,1,0,0,1,4,2,0,5,0,2,0,2,0,0
3442,Où accepte-t-il de le cacher ?,B1,où acceptetil de le cacher,6,4.166666666666667,1.0,0,"{'ADV': 1, 'VERB': 1, 'PRON': 2, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",1,1,0,0,0,1,2,0,1,0,1,0,1,0,0
3443,"Je suis désolée, mais je ne suis pas libre ce week-end.",A1,je être désoler mais je ne être pas libre ce weekend,11,4.090909090909091,0.9090909090909091,1,"{'PRON': 2, 'AUX': 2, 'VERB': 1, 'PUNCT': 2, 'CCONJ': 1, 'ADV': 2, 'ADJ': 1, 'DET': 1, 'NOUN': 3}",2,2,1,0,2,1,2,0,3,0,0,1,1,0,0
3444,"Il jugeait que ses déclarations ""ouvertement politiques"" auraient un ""impact toxique"" sur les relations entre le Congrès et la Maison Blanche.",B2,il juger que son déclaration ouvertement politique avoir un impact toxique sur le relation entrer le congrès et le maison blanc,21,5.809523809523809,1.0,0,"{'PRON': 1, 'VERB': 1, 'SCONJ': 1, 'DET': 5, 'NOUN': 4, 'PUNCT': 5, 'ADV': 1, 'ADJ': 2, 'AUX': 1, 'ADP': 2, 'CCONJ': 1, 'PROPN': 2}",5,1,1,0,1,5,1,0,4,0,2,2,1,2,1
3445,"Le Conseil constitutionnel français a donc une grande autorité sur l'ensemble des institutions françaises, mais cette autorité est limitée au champ du contrôle de constitutionnalité.",B2,le conseil constitutionnel français avoir donc un grand autorité sur lensemble de institution français mais ce autorité être limiter au champ de contrôle de constitutionnalité,25,6.32,0.96,1,"{'DET': 4, 'NOUN': 8, 'ADJ': 4, 'VERB': 2, 'ADV': 1, 'ADP': 5, 'PUNCT': 2, 'CCONJ': 1, 'AUX': 1}",2,1,1,0,1,4,0,0,8,0,5,4,2,0,0
3446,"Célibat, sous-fécondité a l'échelle ibérique et départs forment ainsi un système régulateur de la croissance démographique.",C2,célibat sousfécondité avoir léchell ibérique et départ former ainsi un système régulateur de le croissance démographique,16,6.75,1.0,1,"{'PROPN': 1, 'PUNCT': 2, 'ADJ': 5, 'AUX': 1, 'DET': 3, 'NOUN': 3, 'CCONJ': 1, 'ADV': 2, 'ADP': 1}",2,2,1,0,1,3,0,0,3,0,1,5,0,1,0
3447,"Le soleil brûlant de juillet la faisait transpirer, la sueur collait sa frange sur son front et son bras la faisait souffrir à force de répéter le même va-et-vient pour le troisième jour consécutif.",B2,le soleil brûler de juillet le faire transpirer le sueur coller son frange sur son front et son bras le faire souffrir à force de répéter le même vaetvient pour le troisième jour consécutif,34,4.852941176470588,0.8235294117647058,1,"{'DET': 7, 'NOUN': 8, 'VERB': 7, 'ADP': 5, 'PRON': 2, 'PUNCT': 2, 'CCONJ': 1, 'ADV': 2, 'ADJ': 2}",2,2,1,0,0,7,2,0,8,0,5,2,7,0,0
3448,Je me tournai vers le lac sans autre but que de cacher les larmes de joie dont mes yeux étaient inondés.,B2,je me tourner vers le lac sans autre but que de cacher le larme de joie dont mon oeil être inonder,21,4.0,0.9523809523809523,0,"{'PRON': 3, 'VERB': 2, 'ADP': 4, 'DET': 3, 'PROPN': 1, 'ADJ': 2, 'NOUN': 4, 'SCONJ': 1, 'AUX': 1, 'PUNCT': 1}",1,0,0,0,1,3,3,0,4,0,4,2,2,1,1
3449,Il est évident que des écoles si différentes ont dû employer des procédés de composition absolument opposés.,C1,il être évident que un école si différent avoir devoir employer un procédé de composition absolument opposer,17,5.411764705882353,0.9411764705882353,0,"{'PRON': 1, 'AUX': 2, 'ADJ': 2, 'SCONJ': 2, 'DET': 2, 'NOUN': 3, 'VERB': 3, 'ADP': 1, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,2,2,1,0,3,0,1,2,3,0,2
3450,"Leurs enfants sont grands (ceux du premier lit du moins), leurs emprunts remboursés, leurs revenus souvent confortables - ils détiennent 60% de la richesse nationale et 50% du revenu net des ménages français - ils sont propriétaires de leur logement dans 8 cas sur 10 et possèdent un autre bien immobilier dans 1 cas sur 3.",C1,leur enfant être grand celui de premier lit de moins leur emprunt rembourser leur revenu souvent confortable   il détenir 60 de le richesse national et 50 de revenu net de ménage français   il être propriétaire de son logement dans 8 cas sur 10 et possèdent un autre bien immobilier dans 1 cas sur 3,56,4.785714285714286,0.8035714285714286,2,"{'DET': 6, 'NOUN': 13, 'AUX': 2, 'ADJ': 8, 'PUNCT': 7, 'PRON': 5, 'ADP': 10, 'ADV': 3, 'VERB': 3, 'NUM': 4, 'CCONJ': 2}",7,3,2,0,2,6,5,4,13,0,10,8,3,0,0
3451,"Eh bien, ce n'est pas ce que pensent certaines personnes.",A2,eh bien ce nest pas ce que penser certain personne,10,4.8,0.9,1,"{'INTJ': 1, 'ADV': 3, 'PUNCT': 2, 'PRON': 3, 'AUX': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",2,3,0,0,1,1,3,0,1,1,0,0,1,0,0
3452,"En partenariat avec l'INPES (Institut National de Prévention et d'Éducation pour la Santé), elle a mis en place un programme sur l'addiction aux écrans, qui aborde le fonctionnement du cerveau, à la limite des neurosciences.",C2,en partenariat avec linpe institut national de prévention et déducation pour le santé lui avoir mettre en place un programme sur laddiction à écran qui aborder le fonctionnement de cerveau à le limite de neuroscience,35,5.428571428571429,0.9714285714285714,3,"{'ADP': 11, 'NOUN': 11, 'DET': 6, 'PROPN': 3, 'PUNCT': 6, 'ADJ': 1, 'CCONJ': 1, 'PRON': 2, 'AUX': 1, 'VERB': 2}",6,0,1,0,1,6,2,0,11,0,11,1,2,3,0
3453,C'est bizarre que ça arrive juste maintenant.,A2,cest bizarre que cela arriver juste maintenant,7,5.571428571428571,1.0,0,"{'PRON': 2, 'AUX': 1, 'VERB': 2, 'SCONJ': 1, 'ADV': 2, 'PUNCT': 1}",1,2,0,0,1,0,2,0,0,0,0,0,2,0,1
3454,"Cette gaieté italienne, pleine de brio et d'imprévu, faisait oublier la tristesse sombre que les regards du marquis et de son fils aîné répandaient autour d'eux à Grianta.",C1,ce gaieté italien pleine de brio et dimprévu faire oublier le tristesse sombre que le regard de marquis et de son fils aîner répandre autour deux à grianta,28,5.142857142857143,0.9285714285714286,2,"{'DET': 4, 'NOUN': 8, 'ADJ': 2, 'PUNCT': 3, 'ADP': 6, 'CCONJ': 2, 'VERB': 3, 'SCONJ': 1, 'ADV': 2, 'PRON': 1, 'PROPN': 1}",3,2,2,0,0,4,1,0,8,0,6,2,3,1,1
3455,On ne peut pas demander à l'école de tout changer.,A2,on ne pouvoir pas demander à lécole de tout changer,10,4.1,1.0,0,"{'PRON': 1, 'ADV': 2, 'VERB': 3, 'ADP': 2, 'DET': 2, 'NOUN': 1, 'PUNCT': 1}",1,2,0,0,0,2,1,0,1,0,2,0,3,0,0
3456,Pourquoi tu prends ce risque ?,A2,pourquoi tu prend ce risque,6,4.166666666666667,1.0,0,"{'ADV': 1, 'ADP': 1, 'NOUN': 2, 'DET': 1, 'PUNCT': 1}",1,1,0,0,0,1,0,0,2,0,1,0,0,0,0
3457,"Or les éleveurs du Montana craignent que les bisons transmettent à leurs bovins la brucellose, une maladie qui provoque l'avortement.",C1,or le éleveur de montana craindre que le bison transmettre à leur bovin le brucellose un maladie qui provoquer lavortement,20,5.7,0.95,1,"{'CCONJ': 1, 'DET': 6, 'NOUN': 6, 'ADP': 2, 'PROPN': 1, 'VERB': 3, 'SCONJ': 1, 'PUNCT': 2, 'PRON': 1}",2,0,1,0,0,6,1,0,6,0,2,0,3,1,1
3458,On est frappé par le jugement acerbe qu'émettent certains adolescents quand ils évoquent les possesseurs de portable de leur âge.,B2,on être frapper par le jugement acerbe quémetter certain adolescent quand il évoquer le possesseur de portable de son âge,20,5.5,0.95,0,"{'PRON': 2, 'AUX': 1, 'VERB': 3, 'ADP': 3, 'DET': 4, 'NOUN': 5, 'SCONJ': 2, 'ADV': 1, 'PUNCT': 1}",1,1,0,0,1,4,2,0,5,0,3,0,3,0,2
3459,"Dans pas longtemps, je vais proposer des dictées.",A2,dans pas longtemps je aller proposer un dictée,8,5.25,1.0,1,"{'ADP': 1, 'ADV': 2, 'PUNCT': 2, 'PRON': 1, 'VERB': 2, 'DET': 1, 'NOUN': 1}",2,2,0,0,0,1,1,0,1,0,1,0,2,0,0
3460,Tous ces boulversements impliquent des conséquences tragiques comme l'augmentation de l'effet de serre et le réchauffement climatique.,B2,tout ce boulversement impliquent de conséquence tragique comme laugmentation de leffet de serre et le réchauffement climatique,17,6.9411764705882355,0.9411764705882353,0,"{'ADJ': 4, 'DET': 4, 'NOUN': 6, 'ADP': 4, 'CCONJ': 1, 'PUNCT': 1}",1,0,1,0,0,4,0,0,6,0,4,4,0,0,0
3461,C'est une charmante ville.,A1,cest un charmant ville,4,5.75,1.0,0,"{'PRON': 1, 'AUX': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1}",1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
3462,"Les aventuriers d'aujourd'hui, s'ils découvrent une île, ont bien des chances qu'elle ne soit constituée que par des déchets plastiques.",B2,le aventurier daujourdhui sil découvrir un île avoir bien un chance quell ne être constituer que par un déchet plastique,20,5.85,0.95,2,"{'DET': 4, 'NOUN': 4, 'ADP': 2, 'ADV': 3, 'PUNCT': 3, 'SCONJ': 2, 'PRON': 3, 'VERB': 3, 'AUX': 1, 'ADJ': 1}",3,3,0,0,1,4,3,0,4,0,2,1,3,0,2
3463,Elle fait face à de nombreux défis et elle les relève.,A2,lui faire face à de nombreux défi et lui le relève,11,4.0,1.0,0,"{'PRON': 2, 'VERB': 1, 'NOUN': 3, 'ADP': 1, 'DET': 2, 'ADJ': 1, 'CCONJ': 1, 'PUNCT': 1}",1,0,1,0,0,2,2,0,3,0,1,1,1,0,0
3464,"Par ailleurs, Platon, dans Protagoras, relate l'apparition de la technique, et donc du travail, chez les Hommes dans ""le mythe de Prométhée""",C2,par ailleurs platon dans protagoras relate lapparition de le technique et donc de travail chez le homme dans le mythe de prométhée,22,5.409090909090909,0.9090909090909091,5,"{'ADP': 7, 'ADV': 2, 'PUNCT': 7, 'PROPN': 4, 'NOUN': 5, 'DET': 4, 'CCONJ': 1}",7,2,1,0,0,4,0,0,5,0,7,0,0,4,0
3465,Elle commémore la résurrection de Jésus mais fête aussi le printemps,B1,lui commémorer le résurrection de jésus mais fête aussi le printemps,11,5.2727272727272725,1.0,0,"{'PRON': 1, 'VERB': 2, 'DET': 2, 'NOUN': 3, 'ADP': 1, 'CCONJ': 1, 'ADV': 1}",0,1,1,0,0,2,1,0,3,0,1,0,2,0,0
3466,Chacun de ses projets touche en moyenne 10000 classes.,C2,chacun de son projet touch en moyenne 10000 classe,9,5.111111111111111,1.0,0,"{'PROPN': 1, 'ADP': 2, 'DET': 1, 'NOUN': 3, 'ADJ': 1, 'NUM': 1, 'PUNCT': 1}",1,0,0,0,0,1,0,1,3,0,2,1,0,1,0
3467,Les trafiquants se rabattent donc sur les ursidés d'Amérique du Nord.,C1,le trafiquant se rabattre donc sur le ursidé damériqu de nord,11,5.363636363636363,1.0,0,"{'DET': 2, 'NOUN': 2, 'PRON': 1, 'VERB': 1, 'ADV': 1, 'ADP': 3, 'PROPN': 2, 'PUNCT': 1}",1,1,0,0,0,2,1,0,2,0,3,0,1,2,0
3468,"Des balades sur les quais de Seine jusqu'au pont des Arts, des pauses déjeuner au jardin du Luxembourg, des plans de la tour Eiffel et de l'Opéra Garnier : les décors de la série ""Emily in Paris"" semblent tout droit tirés d'un guide touristique.",B2,un balade sur le quai de seine jusquau pont de art de pause déjeuner au jardin de luxembourg de plan de le tour eiffel et de lopéra garnier   le décor de le série emily in pari sembler tout droit tirer dun guide touristique,44,4.590909090909091,0.8409090909090909,2,"{'DET': 9, 'NOUN': 13, 'ADP': 12, 'PROPN': 6, 'PUNCT': 6, 'VERB': 3, 'CCONJ': 1, 'X': 1, 'ADJ': 1}",6,0,1,1,0,9,0,0,13,0,12,1,3,6,0
3469,"Notre papier comporte en premier lieu une description détaillée des données étudiées, ainsi que diverses analyses concernant ces dernières.",B2,notre papier comporte en premier lieu un description détailler de donnée étudier ainsi que divers analyse concerner ce dernier,19,6.368421052631579,1.0,1,"{'DET': 3, 'NOUN': 5, 'VERB': 4, 'ADP': 2, 'ADJ': 3, 'PUNCT': 2, 'ADV': 1, 'SCONJ': 1}",2,1,0,0,0,3,0,0,5,0,2,3,4,0,1
3470,"On dirait d'une caravane immense, d'une espèce de fantasia nautique, somptueusement bariolée, évoluant, aux derniers feux du soleil, sur la tranquille splendeur des eaux.",C2,on dire dune caravane immense dune espèce de fantasia nautique somptueusement barioler évoluer à dernier feux de soleil sur le tranquille splendeur de eau,24,6.125,0.9583333333333334,5,"{'PRON': 1, 'VERB': 3, 'ADP': 7, 'DET': 3, 'NOUN': 7, 'PUNCT': 6, 'ADJ': 4, 'ADV': 1}",6,1,0,0,0,3,1,0,7,0,7,4,3,0,0
3471,"Aujourd'hui, plus aucun grand laboratoire de médicaments ne peut rester isolé.",B2,aujourdhui plus aucun grand laboratoire de médicament ne pouvoir rester isolé,11,6.181818181818182,1.0,1,"{'ADV': 3, 'PUNCT': 2, 'DET': 1, 'ADJ': 2, 'NOUN': 2, 'ADP': 1, 'VERB': 2}",2,3,0,0,0,1,0,0,2,0,1,2,2,0,0
3472,Ma fille fait parfois des gâteaux avec sa grand-mère le samedi après-midi.,A1,mon fille faire parfois un gâteau avec son grandmère le samedi aprèsmidi,12,5.25,1.0,0,"{'DET': 4, 'NOUN': 5, 'VERB': 1, 'ADV': 1, 'ADP': 1, 'PUNCT': 1}",1,1,0,0,0,4,0,0,5,0,1,0,1,0,0
3473,"Un beau jour, il apprit que Sa Majesté avait daigné accepter gracieusement la démission qu'il donnait de son emploi dans l'administration, et en même temps lui conférait la place de second grand majordome major du royaume lombardo-vénitien.",C1,un beau jour il apprendre que son majesté avoir daigner accepter gracieusement le démission quil donner de son emploi dans ladministration et en même temps luire conférer le place de second grand majordome major de royaume lombardovénitien,37,5.513513513513513,0.9459459459459459,2,"{'DET': 6, 'NOUN': 8, 'PUNCT': 4, 'PRON': 4, 'VERB': 5, 'SCONJ': 1, 'PROPN': 4, 'AUX': 1, 'ADV': 1, 'ADP': 5, 'CCONJ': 1, 'ADJ': 4}",4,1,1,0,1,6,4,0,8,0,5,4,5,4,1
3474,"De la même manière, on assiste aujourd'hui à la naissance d'un nouvel âge, analyse le sociologue Jean Viard, 56 ans.",C1,de le même manière on assister aujourdhui à le naissance dun nouveau âge analyse le sociologue jean viard 56 an,20,4.85,0.95,3,"{'ADP': 3, 'DET': 4, 'ADJ': 2, 'NOUN': 6, 'PUNCT': 4, 'PRON': 1, 'VERB': 1, 'ADV': 1, 'PROPN': 2, 'NUM': 1}",4,1,0,0,0,4,1,1,6,0,3,2,1,2,0
3475,Elle s'appelle Folio et elle a un an.,A1,lui sappell folio et lui avoir un an,8,3.75,1.0,0,"{'PRON': 3, 'VERB': 2, 'PROPN': 1, 'CCONJ': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",1,0,1,0,0,1,3,0,1,0,0,0,2,1,0
3476,"Il y a cinq chambres, une grande cuisine, un salon et deux salles de bains",A1,il y avoir cinq chambre un grand cuisine un salon et deux salle de bain,15,4.0,1.0,2,"{'PRON': 2, 'VERB': 1, 'NUM': 2, 'NOUN': 5, 'PUNCT': 2, 'DET': 2, 'ADJ': 1, 'CCONJ': 1, 'ADP': 1}",2,0,1,0,0,2,2,2,5,0,1,1,1,0,0
3477,"Du coup, le papier a une valeur qu'on a besoin de retrouver",A2,de coup le papier avoir un valeur quon avoir besoin de retrouver,12,4.0,0.9166666666666666,1,"{'ADP': 2, 'NOUN': 4, 'PUNCT': 1, 'DET': 2, 'VERB': 3, 'PRON': 2}",1,0,0,0,0,2,2,0,4,0,2,0,3,0,0
3478,"En 1989, alors que le cyclone Hugo frappe la Guadeloupe avec des rafales de vent à plus de 300 km/h, le jardin est dévasté",C1,en 1989 alors que le cyclone hugo frappe le guadeloupe avec un rafale de vent à plus de 300 kmh le jardin être dévaster,24,4.125,0.9166666666666666,2,"{'ADP': 6, 'NUM': 2, 'PUNCT': 2, 'ADV': 3, 'SCONJ': 1, 'DET': 4, 'NOUN': 5, 'PROPN': 1, 'VERB': 2, 'ADJ': 1, 'AUX': 1}",2,3,0,0,1,4,0,2,5,0,6,1,2,1,1
3479,"Sous un vieux dépotoir romain, quelques strates plus bas encore, des archéologues de l'Académie polonaise des sciences ont trouvé en 2011 des restes de petits animaux.",C1,sou un vieux dépotoir romain quelque strate plus bas encore un archéologue de lacadémie polonais de science avoir trouver en 2011 de reste de petit animal,26,5.461538461538462,0.8846153846153846,2,"{'ADP': 6, 'DET': 4, 'ADJ': 3, 'VERB': 3, 'NOUN': 7, 'PUNCT': 3, 'ADV': 2, 'AUX': 1, 'NUM': 1}",3,2,0,0,1,4,0,1,7,0,6,3,3,0,0
3480,"Le sapin trône au milieu du salon avec ses boules multicolores, ses guirlandes argentées son étoile dorée",B2,le sapin trône au milieu de salon avec son boule multicolore son guirlande argenter son étoile doré,17,5.235294117647059,0.9411764705882353,1,"{'PRON': 1, 'VERB': 3, 'ADP': 3, 'NOUN': 6, 'DET': 3, 'PUNCT': 1, 'ADJ': 1}",1,0,0,0,0,3,1,0,6,0,3,1,3,0,0
3481,"A ce titre, la commune a engagé une procédure de classement en site patrimonial remarquable.",C1,avoir ce titre le commune avoir engager un procédure de classement en site patrimonial remarquable,15,5.2,1.0,1,"{'ADP': 3, 'DET': 3, 'NOUN': 5, 'PUNCT': 2, 'AUX': 1, 'VERB': 1, 'ADJ': 2}",2,0,0,0,1,3,0,0,5,0,3,2,1,0,0
3482,"Oh tu sais, au début ce n'était pas facile.",A2,oh taire sai au début ce néter pas facile,9,3.888888888888889,1.0,1,"{'VERB': 2, 'DET': 1, 'NOUN': 2, 'PUNCT': 2, 'ADP': 1, 'PRON': 1, 'ADV': 2, 'AUX': 1}",2,2,0,0,1,1,1,0,2,0,1,0,2,0,0
3483,Cette situation se prolongea.,B2,ce situation se prolonger,4,6.5,1.0,0,"{'DET': 1, 'NOUN': 1, 'PRON': 1, 'VERB': 1, 'PUNCT': 1}",1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
3484,Les fontières de la communication ont éclaté.,B2,le fontière de le communication avoir éclater,7,5.571428571428571,1.0,0,"{'DET': 2, 'NOUN': 2, 'ADP': 1, 'AUX': 1, 'VERB': 1, 'PUNCT': 1}",1,0,0,0,1,2,0,0,2,0,1,0,1,0,0
3485,"Je levai courageusement le petit doigt et je repris mon souffle, coupé par la stupeur de ce que j'avais vu précédement.",B2,je lever courageusement le petit doigt et je reprendre mon souffle couper par le stupeur de ce que javai voir précédement,21,4.714285714285714,1.0,1,"{'PRON': 5, 'VERB': 5, 'ADV': 2, 'DET': 3, 'ADJ': 1, 'NOUN': 3, 'CCONJ': 1, 'PUNCT': 2, 'ADP': 2}",2,2,1,0,0,3,5,0,3,0,2,1,5,0,0
3486,"Emma se penchait pour le voir, égratignant avec ses ongles le velours de sa loge.",B2,emma se pencher pour le voir égratignant avec son ongle le velours de son loge,15,4.466666666666667,0.9333333333333333,1,"{'ADJ': 1, 'PRON': 1, 'VERB': 3, 'ADP': 3, 'DET': 4, 'PUNCT': 2, 'NOUN': 3}",2,0,0,0,0,4,1,0,3,0,3,1,3,0,0
3487,"Il faut le faire, mais ça prendra du temps.",A2,il falloir le faire mais ça prendra de temps,9,3.888888888888889,1.0,1,"{'PRON': 2, 'VERB': 2, 'PUNCT': 2, 'CCONJ': 1, 'DET': 1, 'NOUN': 2, 'ADP': 1}",2,0,1,0,0,1,2,0,2,0,1,0,2,0,0
3488,Il faut savoir que les étudiants comme les travailleurs attendent ces vacances avec impatiente,B1,il falloir savoir que le étudiant comme le travailleur attendre ce vacance avec impatient,14,5.785714285714286,0.9285714285714286,0,"{'PRON': 1, 'VERB': 3, 'SCONJ': 1, 'DET': 3, 'NOUN': 3, 'ADP': 2, 'ADJ': 1}",0,0,0,0,0,3,1,0,3,0,2,1,3,0,1
3489,"Si vous mangiez moins de féculents et de matières grasses, vous auriez la taille plus fine et le corps mieux sculpté.",B2,si vous manger moins de féculent et de matière gras vous avoir le taille plus fine et le corps mieux sculpter,21,4.619047619047619,0.8571428571428571,1,"{'SCONJ': 1, 'PRON': 2, 'VERB': 2, 'ADV': 3, 'ADP': 2, 'NOUN': 5, 'CCONJ': 2, 'ADJ': 2, 'PUNCT': 2, 'DET': 2}",2,3,2,0,0,2,2,0,5,0,2,2,2,0,1
3490,"En France, le développement du commerce équitable passe par l'éducation du grand public, encore peu mobilisé parce que peu informé.",C1,en france le développement de commerce équitable passer par léducation de grand public encore peu mobiliser parce que peu informer,20,5.6,0.9,2,"{'ADP': 4, 'PROPN': 1, 'PUNCT': 3, 'DET': 2, 'NOUN': 4, 'ADJ': 2, 'VERB': 3, 'ADV': 3, 'SCONJ': 2}",3,3,0,0,0,2,0,0,4,0,4,2,3,1,2
3491,"C'est la génération ""moi, moi, moi"", qui préfère l'accomplissement à l'accumulation de biens, la jouissance à l'abnégation, note Jean-Paul Tréguer, 50 ans, patron de l'agence de pub Senioragency et pionnier du marketing en direction des seniors.",C1,cest le génération moi moi moi qui préférer laccomplissemer à laccumulation de bien le jouissance à labnégation note jeanpaul tréguer 50 an patron de lagence de pub senioragency et pionnier de marketing en direction de senior,36,5.833333333333333,0.8888888888888888,7,"{'PRON': 5, 'AUX': 1, 'DET': 7, 'NOUN': 14, 'PUNCT': 10, 'VERB': 1, 'ADP': 8, 'PROPN': 3, 'NUM': 1, 'CCONJ': 1}",10,0,1,0,1,7,5,1,14,0,8,0,1,3,0
3492,"On peut, cependant, avancer que la Daimler fut la première moto dotée d'un moteur à combustion interne.",C2,on pouvoir cependant avancer que le daimler être le premier moto doter dun moteur à combustion interne,17,5.117647058823529,0.9411764705882353,2,"{'PRON': 1, 'VERB': 3, 'PUNCT': 3, 'ADV': 1, 'SCONJ': 1, 'DET': 3, 'PROPN': 1, 'AUX': 1, 'ADJ': 2, 'NOUN': 3, 'ADP': 2}",3,1,0,0,1,3,1,0,3,0,2,2,3,1,1
3493,Je travaille comme serveur dans un petit restaurant,A1,je travailler comme serveur dans un petit restaurant,8,5.5,1.0,0,"{'PRON': 1, 'VERB': 1, 'ADP': 2, 'NOUN': 2, 'DET': 1, 'ADJ': 1}",0,0,0,0,0,1,1,0,2,0,2,1,1,0,0
